file	seqproject	lanedir	library	sid	lane	read
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/JJB3612b_S192_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	JJB3612b	S192	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA122b_S237_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA122b	S237	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/JJB3608_S212_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	JJB3608	S212	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA136c_S169_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA136c	S169	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA138a_S207_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA138a	S207	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA138f_S168_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA138f	S168	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA122b_S237_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA122b	S237	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA129c_S234_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA129c	S234	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA124c_S183_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA124c	S183	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA48_S171_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA48	S171	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA132e_S211_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA132e	S211	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/JJB3612d_S163_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	JJB3612d	S163	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA146c_S214_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA146c	S214	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA124c_S183_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA124c	S183	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA138f_S168_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA138f	S168	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA143d_S233_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA143d	S233	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA125f_S173_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA125f	S173	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA132e_S211_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA132e	S211	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA150_S157_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA150	S157	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA117f_S154_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA117f	S154	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA147b_S223_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA147b	S223	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/JJB3609_S178_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	JJB3609	S178	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA76_S177_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA76	S177	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA132c_S164_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA132c	S164	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149_S197_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA149	S197	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA130h_S189_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA130h	S189	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA117f_S154_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA117f	S154	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149f_S205_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA149f	S205	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA139_S148_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA139	S148	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA125_S156_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA125	S156	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA125e_S182_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA125e	S182	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA123d_S155_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA123d	S155	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA43_S165_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA43	S165	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA147c_S236_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA147c	S236	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149_S197_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA149	S197	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA123d_S155_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA123d	S155	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA142a_S184_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA142a	S184	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA142_S162_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA142	S162	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA146b_S227_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA146b	S227	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149b_S201_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA149b	S201	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA138a_S207_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA138a	S207	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA139a_S176_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA139a	S176	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA142b_S226_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA142b	S226	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA139a_S176_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA139a	S176	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA124b_S153_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA124b	S153	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA146a_S160_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA146a	S160	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA140_S158_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA140	S158	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA130c_S190_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA130c	S190	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA138_S203_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA138	S203	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA146a_S160_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA146a	S160	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA147a_S232_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA147a	S232	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA150_S157_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA150	S157	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA138_S203_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA138	S203	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA123j_S180_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA123j	S180	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA147x_S198_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA147x	S198	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA136b_S150_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA136b	S150	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA145a_S188_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA145a	S188	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA147c_S236_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA147c	S236	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA117_S147_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA117	S147	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA149b_S201_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA149b	S201	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA125f_S173_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA125f	S173	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA141_S225_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA141	S225	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA120h_S228_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA120h	S228	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA144c_S152_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA144c	S152	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA140_S158_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA140	S158	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA126e_S217_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA126e	S217	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA126f_S167_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA126f	S167	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA145d_S179_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA145d	S179	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA131k_S206_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA131k	S206	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA146e_S222_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA146e	S222	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA124b_S153_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA124b	S153	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA143a_S218_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA143a	S218	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA146e_S222_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA146e	S222	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA123j_S180_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA123j	S180	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA133_S195_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA133	S195	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA150a_S170_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA150a	S170	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA131k_S206_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA131k	S206	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA121_S146_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA121	S146	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA97_S191_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA97	S191	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA48_S171_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA48	S171	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA114e_S204_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA114e	S204	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA138b_S200_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA138b	S200	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA128_S202_L003_R1_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA128	S202	L003_	read1
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA42d_S224_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA42d	S224	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA97_S191_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA97	S191	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA130h_S189_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA130h	S189	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA142_S162_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA142	S162	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA142b_S226_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA142b	S226	L003_	read2
/g/data/xe2/datasets/2021-08_ac-colin_brf-eucs/A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA/DDA147d_S213_L003_R2_001.fastq.gz	2021-08_ac-colin_brf-eucs	A00548_0218_pool1_Rose_Evim_Ecan_APF_gDNA_L003	DDA147d	S213	L003_	read2
