sample	species	date	latitude	longitude	elevation	datum	location	collectors	population	seed	notes	parsed_date	errors	meta_source	n	has_meta	fq	run	fname	read
BH_01			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_01_S28_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_01_S28_L001	read2_uri
BH_02			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_02_S29_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_02_S29_L001	read2_uri
BH_02			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_02_S29_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_02_S29_L001	read1_uri
BH_02			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_02_S29_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_02_S29_L002	read1_uri
BH_02			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_02_S29_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_02_S29_L002	read2_uri
BH_03			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_03_S30_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_03_S30_L001	read1_uri
BH_03			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_03_S30_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_03_S30_L001	read2_uri
BH_03			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_03_S30_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_03_S30_L002	read2_uri
BH_03			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_03_S30_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_03_S30_L002	read1_uri
BH_04			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_04_S31_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_04_S31_L001	read2_uri
BH_04			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_04_S31_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_04_S31_L001	read1_uri
BH_04			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_04_S31_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_04_S31_L002	read1_uri
BH_04			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_04_S31_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_04_S31_L002	read2_uri
BH_05			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_05_S32_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_05_S32_L002	read1_uri
BH_05			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_05_S32_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_05_S32_L001	read1_uri
BH_05			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_05_S32_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_05_S32_L001	read2_uri
BH_05			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_05_S32_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_05_S32_L002	read2_uri
BH_06			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_06_S33_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_06_S33_L002	read2_uri
BH_06			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_06_S33_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_06_S33_L001	read2_uri
BH_06			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_06_S33_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_06_S33_L001	read1_uri
BH_06			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_06_S33_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_06_S33_L002	read1_uri
BH_07			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_07_S34_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_07_S34_L002	read2_uri
BH_07			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_07_S34_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_07_S34_L001	read2_uri
BH_07			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_07_S34_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_07_S34_L001	read1_uri
BH_07			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_07_S34_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_07_S34_L002	read1_uri
BH_08			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_08_S35_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_08_S35_L002	read2_uri
BH_08			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_08_S35_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_08_S35_L001	read2_uri
BH_08			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_08_S35_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_08_S35_L002	read1_uri
BH_08			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_08_S35_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_08_S35_L001	read1_uri
BH_09			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_09_S36_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_09_S36_L002	read2_uri
BH_09			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_09_S36_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_09_S36_L001	read1_uri
BH_09			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_09_S36_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_09_S36_L001	read2_uri
BH_09			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_09_S36_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_09_S36_L002	read1_uri
BH_10			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_10_S37_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_10_S37_L001	read2_uri
BH_10			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_10_S37_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_10_S37_L001	read1_uri
BH_10			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_10_S37_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_10_S37_L002	read1_uri
BH_10			-35.833333	145.116667	100		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_10_S37_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_10_S37_L002	read2_uri
BH_11			-35.833333	145.116667	350		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_11_S38_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_11_S38_L001	read2_uri
BH_11			-35.833333	145.116667	350		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_11_S38_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_11_S38_L001	read1_uri
BH_11			-35.833333	145.116667	350		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_11_S38_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_11_S38_L002	read1_uri
BH_11			-35.833333	145.116667	350		Barmah						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BH_11_S38_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BH_11_S38_L002	read2_uri
BK_01			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_01_S39_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_01_S39_L001	read2_uri
BK_01			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_01_S39_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_01_S39_L002	read1_uri
BK_01			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_01_S39_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_01_S39_L002	read2_uri
BK_01			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_01_S39_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_01_S39_L001	read1_uri
BK_02			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_02_S40_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_02_S40_L001	read1_uri
BK_02			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_02_S40_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_02_S40_L002	read2_uri
BK_02			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_02_S40_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_02_S40_L001	read2_uri
BK_02			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_02_S40_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_02_S40_L002	read1_uri
BK_03			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_03_S41_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_03_S41_L002	read2_uri
BK_03			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_03_S41_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_03_S41_L001	read2_uri
BK_03			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_03_S41_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_03_S41_L001	read1_uri
BK_03			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_03_S41_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_03_S41_L002	read1_uri
BK_04			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_04_S42_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_04_S42_L002	read2_uri
BK_04			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_04_S42_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_04_S42_L002	read1_uri
BK_04			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_04_S42_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_04_S42_L001	read2_uri
BK_04			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_04_S42_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_04_S42_L001	read1_uri
BK_05			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_05_S43_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_05_S43_L001	read1_uri
BK_05			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_05_S43_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_05_S43_L001	read2_uri
BK_05			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_05_S43_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_05_S43_L002	read1_uri
BK_05			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_05_S43_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_05_S43_L002	read2_uri
BK_06			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_06_S44_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_06_S44_L002	read2_uri
BK_06			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_06_S44_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_06_S44_L002	read1_uri
BK_06			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_06_S44_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_06_S44_L001	read1_uri
BK_06			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_06_S44_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_06_S44_L001	read2_uri
BK_07			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_07_S45_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_07_S45_L001	read1_uri
BK_07			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_07_S45_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_07_S45_L002	read1_uri
BK_07			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_07_S45_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_07_S45_L001	read2_uri
BK_07			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_07_S45_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_07_S45_L002	read2_uri
BK_08			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_08_S46_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_08_S46_L002	read1_uri
BK_08			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_08_S46_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_08_S46_L001	read2_uri
BK_08			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_08_S46_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_08_S46_L002	read2_uri
BK_08			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_08_S46_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_08_S46_L001	read1_uri
BK_09			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_09_S47_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_09_S47_L001	read1_uri
BK_09			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_09_S47_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_09_S47_L001	read2_uri
BK_09			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_09_S47_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_09_S47_L002	read2_uri
BK_09			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_09_S47_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_09_S47_L002	read1_uri
BK_10			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_10_S48_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_10_S48_L001	read2_uri
BK_10			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_10_S48_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_10_S48_L002	read1_uri
BK_10			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_10_S48_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_10_S48_L002	read2_uri
BK_10			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_10_S48_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_10_S48_L001	read1_uri
BK_11			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_11_S49_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_11_S49_L001	read2_uri
BK_11			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_11_S49_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_11_S49_L002	read1_uri
BK_11			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_11_S49_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_11_S49_L002	read2_uri
BK_11			-32.3	138.45	350		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_11_S49_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_11_S49_L001	read1_uri
BK_12			-32.3	138.45	40		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_12_S50_L001_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_12_S50_L001	read2_uri
BK_12			-32.3	138.45	40		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_12_S50_L002_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_12_S50_L002	read1_uri
BK_12			-32.3	138.45	40		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_12_S50_L002_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_12_S50_L002	read2_uri
BK_12			-32.3	138.45	40		Boolcunda Creek						no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_12_S50_L001_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BK_12_S50_L001	read1_uri
BRY-BB-31													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-31_S176_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-31_S176_L003	read2_uri
BRY-BB-31													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-31_S176_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-31_S176_L004	read2_uri
BRY-BB-31													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-31_S176_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-31_S176_L003	read1_uri
BRY-BB-31													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-31_S176_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-31_S176_L004	read1_uri
BRY-BB-32													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-32_S186_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-32_S186_L003	read2_uri
BRY-BB-32													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-32_S186_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-32_S186_L004	read1_uri
BRY-BB-32													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-32_S186_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-32_S186_L003	read1_uri
BRY-BB-32													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-32_S186_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-32_S186_L004	read2_uri
BRY-BB-41													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-41_S177_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-41_S177_L003	read1_uri
BRY-BB-41													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-41_S177_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-41_S177_L004	read2_uri
BRY-BB-41													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-41_S177_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-41_S177_L004	read1_uri
BRY-BB-41													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-41_S177_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BB-41_S177_L003	read2_uri
BRY-BG-1													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-1_S173_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BG-1_S173_L003	read1_uri
BRY-BG-1													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-1_S173_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BG-1_S173_L004	read1_uri
BRY-BG-1													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-1_S173_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BG-1_S173_L003	read2_uri
BRY-BG-1													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-1_S173_L004_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BG-1_S173_L004	read2_uri
BRY-BG-11													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-11_S174_L004_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BG-11_S174_L004	read1_uri
BRY-BG-11													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-11_S174_L003_R1_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BG-11_S174_L003	read1_uri
BRY-BG-11													no_species	RRG	1	TRUE	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-11_S174_L003_R2_001.fastq.gz	2024_brf-euc-novaseq-x-flowcells	BRY-BG-11_S174_L003	read2_uri
