sample	project	species	library	run	read2_uri	read1_uri	interleaved_uri
BK_11	RRG		BK_11_S49_L002	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_11_S49_L002_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_11_S49_L002_R1_001.fastq.gz	
BK_12	RRG		BK_12_S50_L001	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_12_S50_L001_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_12_S50_L001_R1_001.fastq.gz	
BK_12	RRG		BK_12_S50_L002	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_12_S50_L002_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BK_12_S50_L002_R1_001.fastq.gz	
BRY-BB-31	RRG		BRY-BB-31_S176_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-31_S176_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-31_S176_L003_R1_001.fastq.gz	
BRY-BB-31	RRG		BRY-BB-31_S176_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-31_S176_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-31_S176_L004_R1_001.fastq.gz	
BRY-BB-32	RRG		BRY-BB-32_S186_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-32_S186_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-32_S186_L003_R1_001.fastq.gz	
BRY-BB-32	RRG		BRY-BB-32_S186_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-32_S186_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-32_S186_L004_R1_001.fastq.gz	
BRY-BB-41	RRG		BRY-BB-41_S177_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-41_S177_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-41_S177_L003_R1_001.fastq.gz	
BRY-BB-41	RRG		BRY-BB-41_S177_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-41_S177_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BB-41_S177_L004_R1_001.fastq.gz	
BRY-BG-1	RRG		BRY-BG-1_S173_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-1_S173_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-1_S173_L003_R1_001.fastq.gz	
BRY-BG-1	RRG		BRY-BG-1_S173_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-1_S173_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-1_S173_L004_R1_001.fastq.gz	
BRY-BG-11	RRG		BRY-BG-11_S174_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-11_S174_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-11_S174_L004_R1_001.fastq.gz	
BRY-BG-11	RRG		BRY-BG-11_S174_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-11_S174_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-11_S174_L003_R1_001.fastq.gz	
BRY-BG-12	RRG		BRY-BG-12_S184_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-12_S184_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-12_S184_L003_R1_001.fastq.gz	
BRY-BG-12	RRG		BRY-BG-12_S184_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-12_S184_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-12_S184_L004_R1_001.fastq.gz	
BRY-BG-13	RRG		BRY-BG-13_S192_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-13_S192_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-13_S192_L004_R1_001.fastq.gz	
BRY-BG-13	RRG		BRY-BG-13_S192_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-13_S192_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-13_S192_L003_R1_001.fastq.gz	
BRY-BG-2	RRG		BRY-BG-2_S183_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-2_S183_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-2_S183_L003_R1_001.fastq.gz	
BRY-BG-2	RRG		BRY-BG-2_S183_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-2_S183_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-2_S183_L004_R1_001.fastq.gz	
BRY-BG-21	RRG		BRY-BG-21_S175_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-21_S175_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-21_S175_L004_R1_001.fastq.gz	
BRY-BG-21	RRG		BRY-BG-21_S175_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-21_S175_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-21_S175_L003_R1_001.fastq.gz	
BRY-BG-22	RRG		BRY-BG-22_S185_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-22_S185_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-22_S185_L004_R1_001.fastq.gz	
BRY-BG-22	RRG		BRY-BG-22_S185_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-22_S185_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-22_S185_L003_R1_001.fastq.gz	
BRY-BG-23	RRG		BRY-BG-23_S180_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-23_S180_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-23_S180_L004_R1_001.fastq.gz	
BRY-BG-23	RRG		BRY-BG-23_S180_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-23_S180_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-23_S180_L003_R1_001.fastq.gz	
BRY-BG-3	RRG		BRY-BG-3_S191_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-3_S191_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-3_S191_L004_R1_001.fastq.gz	
BRY-BG-3	RRG		BRY-BG-3_S191_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-3_S191_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-3_S191_L003_R1_001.fastq.gz	
BRY-BG-42	RRG		BRY-BG-42_S187_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-42_S187_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-42_S187_L004_R1_001.fastq.gz	
BRY-BG-42	RRG		BRY-BG-42_S187_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-42_S187_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-42_S187_L003_R1_001.fastq.gz	
BRY-BG-51	RRG		BRY-BG-51_S178_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-51_S178_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-51_S178_L003_R1_001.fastq.gz	
BRY-BG-51	RRG		BRY-BG-51_S178_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-51_S178_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-51_S178_L004_R1_001.fastq.gz	
BRY-BG-51_1	RRG		BRY-BG-51_1_S179_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-51_1_S179_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-51_1_S179_L003_R1_001.fastq.gz	
BRY-BG-51_1	RRG		BRY-BG-51_1_S179_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-51_1_S179_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-51_1_S179_L004_R1_001.fastq.gz	
BRY-BG-52	RRG		BRY-BG-52_S188_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-52_S188_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-52_S188_L003_R1_001.fastq.gz	
BRY-BG-52	RRG		BRY-BG-52_S188_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-52_S188_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-BG-52_S188_L004_R1_001.fastq.gz	
BRY-LP-61	RRG		BRY-LP-61_S181_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-61_S181_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-61_S181_L003_R1_001.fastq.gz	
BRY-LP-61	RRG		BRY-LP-61_S181_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-61_S181_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-61_S181_L004_R1_001.fastq.gz	
BRY-LP-62	RRG		BRY-LP-62_S189_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-62_S189_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-62_S189_L003_R1_001.fastq.gz	
BRY-LP-62	RRG		BRY-LP-62_S189_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-62_S189_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-62_S189_L004_R1_001.fastq.gz	
BRY-LP-71	RRG		BRY-LP-71_S182_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-71_S182_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-71_S182_L003_R1_001.fastq.gz	
BRY-LP-71	RRG		BRY-LP-71_S182_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-71_S182_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-71_S182_L004_R1_001.fastq.gz	
BRY-LP-72	RRG		BRY-LP-72_S190_L003	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-72_S190_L003_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-72_S190_L003_R1_001.fastq.gz	
BRY-LP-72	RRG		BRY-LP-72_S190_L004	2024_brf-euc-novaseq-x-flowcells	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-72_S190_L004_R2_001.fastq.gz	rawdata/reads/2024_brf-euc-novaseq-x-flowcells/BRY-LP-72_S190_L004_R1_001.fastq.gz	
BRY_A1	dieback		BRY_A1_S372	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A1_S372_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A1_S372_R1_001.fastq.gz	
BRY_A10	dieback		BRY_A10_S317	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A10_S317_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A10_S317_R1_001.fastq.gz	
BRY_A2	dieback		BRY_A2_S313	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A2_S313_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A2_S313_R1_001.fastq.gz	
BRY_A4	dieback		BRY_A4_S314	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A4_S314_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A4_S314_R1_001.fastq.gz	
BRY_A6	dieback		BRY_A6_S315	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A6_S315_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A6_S315_R1_001.fastq.gz	
BRY_A8	dieback		BRY_A8_S316	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A8_S316_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_A8_S316_R1_001.fastq.gz	
BRY_B1	dieback		BRY_B1_S374	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B1_S374_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B1_S374_R1_001.fastq.gz	
BRY_B10	dieback		BRY_B10_S322	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B10_S322_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B10_S322_R1_001.fastq.gz	
BRY_B2	dieback		BRY_B2_S318	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B2_S318_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B2_S318_R1_001.fastq.gz	
BRY_B4	dieback		BRY_B4_S319	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B4_S319_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B4_S319_R1_001.fastq.gz	
BRY_B6	dieback		BRY_B6_S320	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B6_S320_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B6_S320_R1_001.fastq.gz	
BRY_B8	dieback		BRY_B8_S321	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B8_S321_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_B8_S321_R1_001.fastq.gz	
BRY_C1	dieback		BRY_C1_S375	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C1_S375_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C1_S375_R1_001.fastq.gz	
BRY_C10	dieback		BRY_C10_S327	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C10_S327_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C10_S327_R1_001.fastq.gz	
BRY_C2	dieback		BRY_C2_S323	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C2_S323_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C2_S323_R1_001.fastq.gz	
BRY_C4	dieback		BRY_C4_S324	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C4_S324_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C4_S324_R1_001.fastq.gz	
BRY_C6	dieback		BRY_C6_S325	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C6_S325_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C6_S325_R1_001.fastq.gz	
BRY_C8	dieback		BRY_C8_S326	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C8_S326_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_C8_S326_R1_001.fastq.gz	
BRY_D1	dieback		BRY_D1_S373	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D1_S373_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D1_S373_R1_001.fastq.gz	
BRY_D10	dieback		BRY_D10_S332	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D10_S332_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D10_S332_R1_001.fastq.gz	
BRY_D2	dieback		BRY_D2_S328	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D2_S328_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D2_S328_R1_001.fastq.gz	
BRY_D4	dieback		BRY_D4_S329	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D4_S329_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D4_S329_R1_001.fastq.gz	
BRY_D6	dieback		BRY_D6_S330	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D6_S330_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D6_S330_R1_001.fastq.gz	
BRY_D8	dieback		BRY_D8_S331	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D8_S331_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_D8_S331_R1_001.fastq.gz	
BRY_E1	dieback		BRY_E1_S376	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E1_S376_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E1_S376_R1_001.fastq.gz	
BRY_E10	dieback		BRY_E10_S337	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E10_S337_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E10_S337_R1_001.fastq.gz	
BRY_E2	dieback		BRY_E2_S333	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E2_S333_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E2_S333_R1_001.fastq.gz	
BRY_E4	dieback		BRY_E4_S334	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E4_S334_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E4_S334_R1_001.fastq.gz	
BRY_E6	dieback		BRY_E6_S335	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E6_S335_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E6_S335_R1_001.fastq.gz	
BRY_E8	dieback		BRY_E8_S336	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E8_S336_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_E8_S336_R1_001.fastq.gz	
BRY_F1	dieback		BRY_F1_S379	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F1_S379_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F1_S379_R1_001.fastq.gz	
BRY_F10	dieback		BRY_F10_S342	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F10_S342_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F10_S342_R1_001.fastq.gz	
BRY_F2	dieback		BRY_F2_S338	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F2_S338_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F2_S338_R1_001.fastq.gz	
BRY_F4	dieback		BRY_F4_S339	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F4_S339_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F4_S339_R1_001.fastq.gz	
BRY_F6	dieback		BRY_F6_S340	A00548_0508_CTan_RSB_MN12	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F6_S340_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN12/BRY_F6_S340_R1_001.fastq.gz	
