"","species_group","sample","species.x","NoOut","Section_Vlook","Section_edit","Subsp.","samp_prefix","Maid_rl2s","tag","date","parsed_date","latitude","longitude","jit_latitude","jit_longitude","elevation.x","datum","location","region","collectors","samplename","population","seed","notes","group","nearest_neighbor_distance","elevation.y","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","species.y","spp_loc","spp_reg","Putative","spp.cross","putative.spp_loc","dsuite_loc_putative","dsuite_loc","dsuite_reg","dsuite_tree","dsuite_loc_num","RM_nonlarge_samp"
"129","Eucalyptus ovata subsp. ovata_8","CCA1377","Eucalyptus ovata subsp. ovata","xxx","Maidenaria","Maidenaria","","","CCA1377","CCA1377","","",-35.96805556,136.7405556,-35.96805556,136.7405556,98,"WGS84","Cape de Couedic track, Flinders Chase N.P., Kangaroo Island, S.A.","","Dean Nicolle","",NA,NA,"elevation computed from api.geonames.org/astergdem",8,158397.0478,1101,14.48333359,18.14999962,10.91666698,733,121,15,62.13153076,345,64,73,345,7.266666412,47.18614578,294.4743652,23.39999962,8,15.39999962,10.91666698,18.06666565,"ovata subsp. ovata","Outgroup","Outgroup","ovata subsp. ovata","ovata subsp. ovata","Outgroup","xxx","xxx","xxx","ovat_9","Outgroup_9","xxx"
"130","Eucalyptus rubida_10","DDA143d","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA143d","novaseq_DDA143d","4/11/2019 0:00","4/11/2019 11:00",-33.50472222,149.1322778,-35.83525402,149.1322868,NA,"","Carcoar road; east of Matthews lane and Tallwood road.","CT","D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew","NE 109691",NA,NA,"",10,11076.3265,926,12.10833359,18.28333282,5.650000095,601,70,33,22.35824776,189,111,176,111,13.75,49.63899231,510.5515442,26.29999924,-1.399999976,27.69999886,16.81666565,5.650000095,"rubida","rubida_TAL","rubida_ORA","rubida","rubida","rubida_TAL","rubida_TAL","rubida_TAL","rubida_ORA","rubida_ORA_141","rub_TAL_141","rubida_TAL"
"131","Eucalyptus rubida_110","JJB3612b","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","JJB3612b","novaseq_JJB3612b","27/12/2018 0:00","27/12/2018 11:00",-35.45677778,149.0111389,-33.33814674,148.9769757,726,"WGS84","Tidbinbilla Road, 200 E of Geals Creek, 3 m S of road.","ST","J.J. Bruhl I.L. Crawford, J.G. Brickhill","NE 108977",NA,NA,"Gentle slope to more or less level. Light brown sandy clay loam on metasediments. Eucalyptus rubida shrubby woodland with Acacia dealbata, Kunzea ericoides, Hyericum perfoliatum. Single stemmed trees to 14 m tall. DBH 53+23 cm. Bark smooth from base, whitish to grey and pink.",110,0.148952164,1186,10.78333282,17.10000038,4.433333397,1049,113,60,19.11162949,322,202,257,305,9.399999619,40.51723862,513.3948364,23.60000038,0.400000006,23.20000076,5.183333397,14.75,"rubida","rubida_TIDrd","rubida_ACT","rubida","rubida","rubida_TIDrd","rubida_TIDrd","rubida_TIDrd","rubida_ACT","rubida_ACT_203","rub_TIDrd_203","rubida_TIDrd"
"132","Eucalyptus rubida_113","JJB3612a","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","JJB3612a","novaseq_JJB3612a","27/12/2018 0:00","27/12/2018 11:00",-35.45677778,149.0111389,-33.33814121,148.9769802,726,"WGS84","Tidbinbilla Road, 200 E of Geals Creek, 3 m S of road.","ST","J.J. Bruhl I.L. Crawford, J.G. Brickhill","NE 108977",NA,NA,"Gentle slope to more or less level. Light brown sandy clay loam on metasediments. Eucalyptus rubida shrubby woodland with Acacia dealbata, Kunzea ericoides, Hyericum perfoliatum. Single stemmed trees to 14 m tall. DBH 53+23 cm. Bark smooth from base, whitish to grey and pink.",113,0.19549973,1186,10.78333282,17.10000038,4.433333397,1049,113,60,19.11162949,322,202,257,305,9.399999619,40.51723862,513.3948364,23.60000038,0.400000006,23.20000076,5.183333397,14.75,"rubida","rubida_TIDrd","rubida_ACT","rubida","rubida","rubida_TIDrd","rubida_TIDrd","rubida_TIDrd","rubida_ACT","rubida_ACT_202","rub_TIDrd_202","rubida_TIDrd"
"133","Eucalyptus rubida_116","JJB3612","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","JJB3612","novaseq_JJB3612","27/12/2018 0:00","27/12/2018 11:00",-35.45677778,149.0111389,-33.33813837,149.0111389,726,"WGS84","Tidbinbilla Road, 200 E of Geals Creek, 3 m S of road.","ST","J.J. Bruhl I.L. Crawford, J.G. Brickhill","NE 108977",NA,NA,"Gentle slope to more or less level. Light brown sandy clay loam on metasediments. Eucalyptus rubida shrubby woodland with Acacia dealbata, Kunzea ericoides, Hyericum perfoliatum. Single stemmed trees to 14 m tall. DBH 53+23 cm. Bark smooth from base, whitish to grey and pink.",116,312.939911,1186,11.60833359,17.95000076,5.199999809,980,105,56,18.84171295,296,191,248,280,10.10000038,42.08333206,515.9229736,24.70000076,0.699999988,24,6.033333302,15.53333282,"rubida","rubida_TIDrd","rubida_ACT","rubida","rubida","rubida_TIDrd","rubida_TIDrd","rubida_TIDrd","rubida_ACT","rubida_ACT_201","rub_TIDrd_201","rubida_TIDrd"
"134","Eucalyptus rubida_117","JJB3612c","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","JJB3612c","novaseq_JJB3612c","27/12/2018 0:00","27/12/2018 11:00",-35.45677778,149.0111389,-33.33813248,149.0145004,726,"WGS84","Tidbinbilla Road, 200 E of Geals Creek, 3 m S of road.","ST","J.J. Bruhl I.L. Crawford, J.G. Brickhill","NE 108977",NA,NA,"Gentle slope to more or less level. Light brown sandy clay loam on metasediments. Eucalyptus rubida shrubby woodland with Acacia dealbata, Kunzea ericoides, Hyericum perfoliatum. Single stemmed trees to 14 m tall. DBH 53+23 cm. Bark smooth from base, whitish to grey and pink.",117,312.939911,1186,11.60833359,17.95000076,5.199999809,980,105,56,18.84171295,296,191,248,280,10.10000038,42.08333206,515.9229736,24.70000076,0.699999988,24,6.033333302,15.53333282,"rubida","rubida_TIDrd","rubida_ACT","rubida","rubida","rubida_TIDrd","rubida_TIDrd","rubida_TIDrd","rubida_ACT","rubida_ACT_204","rub_TIDrd_204","rubida_TIDrd"
"135","Eucalyptus rubida_119","DDA137a","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA137a","novaseq_DDA137a","4/11/2019 0:00","4/11/2019 11:00",-33.25813889,149.0161667,-33.32975787,149.0829754,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew","NE 109685",NA,NA,"",119,0.29094396,1186,12.16250038,18.70000076,5.666666508,949,102,55,18.76042175,285,186,244,270,11.1916666,44.06167984,526.3256836,26,0.600000024,25.39999962,6.550000191,12.69999981,"rubida","rubida_BORe","rubida_ORA","rubida","rubida","rubida_BORe","rubida_BORe","rubida_BORe","rubida_ORA","rubida_ORA_116","rub_BORe_116","rubida_BORe"
"136","Eucalyptus rubida_12","DDA143b","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA143b","novaseq_DDA143b","4/11/2019 0:00","4/11/2019 11:00",-33.50472222,149.1322778,-35.83524944,149.0096909,NA,"","Carcoar road; east of Matthews lane and Tallwood road.","CT","D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew","NE 109691",NA,NA,"",12,0.322274622,926,8.787500381,14.86666679,2.549999952,806,82,56,12.11060143,226,174,202,182,11.65833282,46.08036804,499.4684448,22.29999924,-3,25.29999924,8.166666985,3.666666746,"rubida","rubida_TAL","rubida_ORA","rubida","rubida","rubida_TAL","rubida_TAL","rubida_TAL","rubida_ORA","rubida_ORA_139","rub_TAL_139","rubida_TAL"
"137","Eucalyptus rubida_120","DDA137b","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA137b","novaseq_DDA137b","4/11/2019 0:00","4/11/2019 11:00",-33.25813889,149.0161667,-33.32975619,149.082973,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew","NE 109685",NA,NA,"",120,0.29094396,1186,12.16250038,18.70000076,5.666666508,949,102,55,18.76042175,285,186,244,270,11.1916666,44.06167984,526.3256836,26,0.600000024,25.39999962,6.550000191,12.69999981,"rubida","rubida_BORe","rubida_ORA","rubida","rubida","rubida_BORe","rubida_BORe","rubida_BORe","rubida_ORA","rubida_ORA_117","rub_BORe_117","rubida_BORe"
"138","Eucalyptus rubida_122","DDA137e","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA137e","novaseq_DDA137e","4/11/2019 0:00","4/11/2019 11:00",-33.25813889,149.0161667,-33.32974924,149.0829619,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew","NE 109685",NA,NA,"",122,0.962668987,1116,12.16250038,18.70000076,5.666666508,949,102,55,18.76042175,285,186,244,270,11.1916666,44.06167984,526.3256836,26,0.600000024,25.39999962,6.550000191,12.69999981,"rubida","rubida_BORe","rubida_ORA","rubida","rubida","rubida_BORe","rubida_BORe","rubida_BORe","rubida_ORA","rubida_ORA_119","rub_BORe_119","rubida_BORe"
"139","Eucalyptus rubida_123","DDA137c","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA137c","novaseq_DDA137c","4/11/2019 0:00","4/11/2019 11:00",-33.25813889,149.0161667,-33.32974484,149.0829743,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew","NE 109685",NA,NA,"",123,0.604774117,1186,12.16250038,18.70000076,5.666666508,949,102,55,18.76042175,285,186,244,270,11.1916666,44.06167984,526.3256836,26,0.600000024,25.39999962,6.550000191,12.69999981,"rubida","rubida_BORe","rubida_ORA","rubida","rubida","rubida_BORe","rubida_BORe","rubida_BORe","rubida_ORA","rubida_ORA_118","rub_BORe_118","rubida_BORe"
"140","Eucalyptus rubida_13","DDA143a","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA143a","novaseq_DDA143a","4/11/2019 0:00","4/11/2019 11:00",-33.50472222,149.1322778,-35.83524351,149.0096874,NA,"","Carcoar road; east of Matthews lane and Tallwood road.","CT","D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew","NE 109691",NA,NA,"",13,0.730015792,1061,8.787500381,14.86666679,2.549999952,806,82,56,12.11060143,226,174,202,182,11.65833282,46.08036804,499.4684448,22.29999924,-3,25.29999924,8.166666985,3.666666746,"rubida","rubida_TAL","rubida_ORA","rubida","rubida","rubida_TAL","rubida_TAL","rubida_TAL","rubida_ORA","rubida_ORA_138","rub_TAL_138","rubida_TAL"
"141","Eucalyptus rubida_131","DDA137f","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA137f","novaseq_DDA137f","4/11/2019 0:00","4/11/2019 11:00",-33.25813889,149.0161667,-33.31708484,149.1029615,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew","NE 109685",NA,NA,"",131,0.324890577,1116,12.35416603,18.93333244,5.799999714,919,98,53,18.79501152,274,180,239,258,11.42500019,44.62890625,530.7689819,26.29999924,0.699999988,25.59999847,6.683333397,12.89999962,"rubida","rubida_BORe","rubida_ORA","rubida","rubida","rubida_BORe","rubida_BORe","rubida_BORe","rubida_ORA","rubida_ORA_120","rub_BORe_120","rubida_BORe"
"142","Eucalyptus rubida_141","JJB3612d","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","JJB3612d","novaseq_JJB3612d","27/12/2018 0:00","27/12/2018 11:00",-35.45677778,149.0111389,-33.28494425,149.0144922,726,"WGS84","Tidbinbilla Road, 200 E of Geals Creek, 3 m S of road.","ST","J.J. Bruhl I.L. Crawford, J.G. Brickhill","NE 108977",NA,NA,"Gentle slope to more or less level. Light brown sandy clay loam on metasediments. Eucalyptus rubida shrubby woodland with Acacia dealbata, Kunzea ericoides, Hyericum perfoliatum. Single stemmed trees to 14 m tall. DBH 53+23 cm. Bark smooth from base, whitish to grey and pink.",141,0.351020863,1186,12.60000038,19.04999924,6.150000095,912,94,54,16.97820854,268,182,235,254,11.01666641,43.89110184,521.1699829,26.20000076,1.100000024,25.10000038,6.983333588,13.21666622,"rubida","rubida_TIDrd","rubida_ACT","rubida","rubida","rubida_TIDrd","rubida_TIDrd","rubida_TIDrd","rubida_ACT","rubida_ACT_205","rub_TIDrd_205","rubida_TIDrd"
"143","Eucalyptus rubida_152","DDA137","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA137","novaseq_DDA137","4/11/2019 0:00","4/11/2019 11:00",-33.25813889,149.0161667,-33.25813889,149.0161667,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew","NE 109685",NA,NA,"",152,0.566788735,1186,12.98750019,19.53333282,6.466666698,873,88,52,16.44615746,252,175,228,237,11.42500019,44.62890625,527.9468384,26.89999962,1.299999952,25.60000038,7.300000191,13.60000038,"rubida","rubida_BORe","rubida_ORA","rubida","rubida","rubida_BORe","rubida_BORe","rubida_BORe","rubida_ORA","rubida_ORA_115","rub_BORe_115","rubida_BORe"
"144","Eucalyptus rubida_159","DDA140","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA140","novaseq_DDA140","4/11/2019 0:00","4/11/2019 11:00",-33.23511111,149.1326389,-33.23511111,149.1326389,NA,"","Ophir road, Orange.","CT","D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl","NE 109688",NA,NA,"",159,43.73561909,1025,12.8791666,19.45000076,6.316666603,868,90,52,17.34976387,250,173,231,234,11.1916666,44.06167984,530.3963013,26.70000076,1.299999952,25.40000153,7.199999809,13.41666698,"rubida","rubida_OPH1","rubida_ORA","rubida","rubida","rubida_OPH1","rubida_OPH1","rubida_OPH1","rubida_ORA","rubida_ORA_129","rub_OPH1_129","rubida_OPH1"
"145","Eucalyptus rubida_16","DDA141b","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA141b","novaseq_DDA141b","4/11/2019 0:00","4/11/2019 11:00",-33.21336111,149.1365,-35.45906258,148.8940542,NA,"","Ophir road, uphill from 3rd crossing of Summer hill creek.","CT","D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl","NE 109689",NA,NA,"",16,0.789162075,36,11.0041666,17.14999962,4.683333397,965,95,62,14.09652424,277,210,211,254,11.9416666,46.28553009,505.7733154,24.60000038,-1.200000048,25.80000114,7.733333111,14.96666718,"rubida","rubida_OPH2","rubida_ORA","rubida","rubida","rubida_OPH2","rubida_OPH2","rubida_OPH2","rubida_ORA","rubida_ORA_132","rub_OPH2_132","rubida_OPH2"
"146","Eucalyptus rubida_161","DDA139","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA139","novaseq_DDA139","4/11/2019 0:00","4/11/2019 11:00",-33.23475,149.1324444,-33.23475,149.1324444,NA,"","Ophir road, Orange.","CT","D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl","NE 109687",NA,NA,"",161,0.226368631,1126,12.8791666,19.45000076,6.316666603,868,90,52,17.34976387,250,173,231,234,11.1916666,44.06167984,530.3963013,26.70000076,1.299999952,25.40000153,7.199999809,13.41666698,"rubida","rubida_OPH1","rubida_ORA","rubida","rubida","rubida_OPH1","rubida_OPH1","rubida_OPH1","rubida_ORA","rubida_ORA_127","rub_OPH1_127","rubida_OPH1"
"147","Eucalyptus rubida_162","DDA139a","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA139a","novaseq_DDA139a","4/11/2019 0:00","4/11/2019 11:00",-33.23475,149.1324444,-33.234741,149.1324534,NA,"","Ophir road, Orange.","CT","D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl","NE 109687",NA,NA,"",162,1.303847809,670,12.8791666,19.45000076,6.316666603,868,90,52,17.34976387,250,173,231,234,11.1916666,44.06167984,530.3963013,26.70000076,1.299999952,25.40000153,7.199999809,13.41666698,"rubida","rubida_OPH1","rubida_ORA","rubida","rubida","rubida_OPH1","rubida_OPH1","rubida_OPH1","rubida_ORA","rubida_ORA_128","rub_OPH1_128","rubida_OPH1"
"148","Eucalyptus rubida_164","DDA141","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA141","novaseq_DDA141","4/11/2019 0:00","4/11/2019 11:00",-33.21336111,149.1365,-33.21336111,149.1365,NA,"","Ophir road, uphill from 3rd crossing of Summer hill creek.","CT","D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl","NE 109689",NA,NA,"",164,0.672183117,1189,12.9958334,19.5,6.483333588,847,88,52,17.15552521,243,170,226,225,10.92500019,43.70000076,525.2508545,26.60000038,1.600000024,25,7.383333206,13.53333378,"rubida","rubida_OPH2","rubida_ORA","rubida","rubida","rubida_OPH2","rubida_OPH2","rubida_OPH2","rubida_ORA","rubida_ORA_130","rub_OPH2_130","rubida_OPH2"
"149","Eucalyptus rubida_166","DDA141a","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA141a","novaseq_DDA141a","4/11/2019 0:00","4/11/2019 11:00",-33.21336111,149.1365,-33.21335211,149.136509,NA,"","Ophir road, uphill from 3rd crossing of Summer hill creek.","CT","D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl","NE 109689",NA,NA,"",166,0.761185477,744,12.9958334,19.5,6.483333588,847,88,52,17.15552521,243,170,226,225,10.92500019,43.70000076,525.2508545,26.60000038,1.600000024,25,7.383333206,13.53333378,"rubida","rubida_OPH2","rubida_ORA","rubida","rubida","rubida_OPH2","rubida_OPH2","rubida_OPH2","rubida_ORA","rubida_ORA_131","rub_OPH2_131","rubida_OPH2"
"150","Eucalyptus rubida_168","DDA142","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA142","novaseq_DDA142","4/11/2019 0:00","4/11/2019 11:00",-33.20727778,149.1305278,-33.20727778,149.1305278,NA,"","97 Cullya road, Summer hill creek.","CT","D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew","NE 109690",NA,NA,"",168,0.461153775,798,12.85833359,19.38333321,6.333333492,871,90,53,17.21417809,252,175,231,234,10.98333359,43.58465576,527.3511353,26.60000038,1.399999976,25.20000076,7.216666698,13.39999962,"rubida","rubida_OPH3","rubida_ORA","rubida","rubida","rubida_OPH3","rubida_OPH3","rubida_OPH3","rubida_ORA","rubida_ORA_134","rub_OPH3_134","rubida_OPH3"
"151","Eucalyptus rubida_198","DDA45","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA45","novaseq_DDA45","10/01/2019 0:00","10/01/2019 11:00",-29.64213611,151.8210306,-29.64213611,151.8210306,1051,"WSG84","T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.","NET","D.D. Andrew J.T. Hunter, R.L. Andrew, J.J. Bruhl","NE 108209",NA,NA,"Shallow, wide roadside depression. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum grassy woodland with Chrysocephalum apiculatum sens. lat., Lespedeza juncea, Plantago sp., Sorghum leiocladum, Themeda triandra. Tree to c. 10m. DBH  0.25m. Grey brown rough ribbony bark at base to c. 3.0m. White grey smooth bark above.",198,48.36760805,837,13.3083334,18.88333321,7.099999905,900,125,40,38.34921646,350,135,350,135,11.55000019,47.72727203,477.0926819,25.10000038,0.899999976,24.20000076,18.88333321,7.099999905,"rubida","rubida_DUN","rubida_NT","barbigerorum","barbigerorum","barbig_DUN","barbig_DUN","rubida_DUN","rubida_NT","rubida_NT_183","rub_DUN_183","rubida_DUN"
"152","Eucalyptus rubida_199","DDA44","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA44","novaseq_DDA44","10/01/2019 0:00","10/01/2019 11:00",-29.64195833,151.8216583,-29.64195833,151.8216583,1055,"WSG84","T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.","NET","D.D. Andrew J.T. Hunter, J.J. Bruhl, R.L. Andrew","NE 108205",NA,NA,"End of shallow, wide roadside depression. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum grassy woodland with Chrysocephalum apiculatum sens. lat., Lespedeza juncea, Plantago sp.,  Sorghum leiocladum, Themeda triandra. Tree to c. 15m. DBH  0.51m. Grey brown rough ribbony bark at base to c. 6.0m. White grey smooth bark above.",199,23.13351292,837,13.3083334,18.88333321,7.099999905,900,125,40,38.34921646,350,135,350,135,11.55000019,47.72727203,477.0926819,25.10000038,0.899999976,24.20000076,18.88333321,7.099999905,"rubida","rubida_DUN","rubida_NT","barbigerorum","barbigerorum","barbig_DUN","barbig_DUN","rubida_DUN","rubida_NT","rubida_NT_182","rub_DUN_182","rubida_DUN"
"153","Eucalyptus rubida_20","DDA142a","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA142a","novaseq_DDA142a","4/11/2019 0:00","4/11/2019 11:00",-33.20727778,149.1305278,-35.45678609,149.0111315,NA,"","97 Cullya road, Summer hill creek.","CT","D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew","NE 109690",NA,NA,"",20,1.234168741,1099,12.69583321,19.16666603,6.116666794,866,87,58,15.0605011,253,187,207,208,13.875,49.02826691,526.8278198,27.5,-0.800000012,28.29999924,12.16666698,9.716667175,"rubida","rubida_OPH3","rubida_ORA","rubida","rubida","rubida_OPH3","rubida_OPH3","rubida_OPH3","rubida_ORA","rubida_ORA_135","rub_OPH3_135","rubida_OPH3"
"154","Eucalyptus rubida_200","DDA43","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA43","novaseq_DDA43","10/01/2019 0:00","10/01/2019 11:00",-29.64183056,151.8218472,-29.64183056,151.8218472,1050,"WSG84","T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.","NET","D.D. Andrew R.L. Andrew, J.J. Bruhl, J.T. Hunter","NE 108203",NA,NA,"Shallow, wide roadside depression adjacent to culvert. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum grassy woodland with Chrysocephalum apiculatum sens. lat., Lespedeza juncea, Plantago sp., Sorghum leiocladum, Themeda triandra. Tree to c. 15m. Multi-stemmed from 1.0m. DBH  0.49m, 0.38m, 0.29m. Grey brown rough ribbony bark at base to c. 2.5m. White grey smooth bark above.",200,23.13351292,837,13.3083334,18.88333321,7.099999905,900,125,40,38.34921646,350,135,350,135,11.55000019,47.72727203,477.0926819,25.10000038,0.899999976,24.20000076,18.88333321,7.099999905,"rubida","rubida_DUN","rubida_NT","barbigerorum","barbigerorum","barbig_DUN","barbig_DUN","rubida_DUN","rubida_NT","rubida_NT_181","rub_DUN_181","rubida_DUN"
"155","Eucalyptus rubida_201","DDA46","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA46","novaseq_DDA46","10/01/2019 0:00","10/01/2019 11:00",-29.64175556,151.821275,-29.64175556,151.821275,1051,"WSG84","T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.","NET","D.D. Andrew J.T. Hunter, J.J. Bruhl, R.L. Andrew","NE 108210",NA,NA,"Raised island within roadside depression adjacent to creek. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum layered woodland with Acacia filicifolia, Leptospermum polygalifolium, Rubus parvifolius, Carex appressa, Glyceria sp. Tree to c. 14.0m. Bifurcated at 0.3m. DBH 0.31m, 0.61m. Grey brown rough ribbony bark at base to c. 9.0m. White grey smooth bark above.",201,43.39041726,837,13.3083334,18.88333321,7.099999905,900,125,40,38.34921646,350,135,350,135,11.55000019,47.72727203,477.0926819,25.10000038,0.899999976,24.20000076,18.88333321,7.099999905,"rubida","rubida_DUN","rubida_NT","barbigerorum","barbigerorum","barbig_DUN","barbig_DUN","rubida_DUN","rubida_NT","rubida_NT_184","rub_DUN_184","rubida_DUN"
"156","Eucalyptus rubida_202","DDA48","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA48","novaseq_DDA48","10/01/2019 0:00","10/01/2019 11:00",-29.64165278,151.822375,-29.64165278,151.822375,1055,"WSG84","T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.","NET","D.D. Andrew R.L. Andrew, J.J. Bruhl, J.T. Hunter","NE 108208",NA,NA,"Roadside bank of shallow, wide roadside depression. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum grassy woodland with Acacia filicifolia, Leptospermum polygalifolium, Lespedeza juncea, Chrysocephalum apiculatum sens. lat., Plantago sp., Sorghum leiocladum, Themeda triandra. Tree to c. 12m. DBH  0.43m. Grey brown rough bark at base to c. 4.0m. White grey smooth bark above.",202,29.9371566,705,13.32916641,18.86666679,7.116666794,900,125,41,38.08977509,349,137,349,137,11.375,47.39583206,475.8459167,25,1,24,18.86666679,7.116666794,"rubida","rubida_DUN","rubida_NT","barbigerorum","barbigerorum","barbig_DUN","barbig_DUN","rubida_DUN","rubida_NT","rubida_NT_186","rub_DUN_186","rubida_DUN"
"157","Eucalyptus rubida_203","DDA47","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA47","novaseq_DDA47","10/01/2019 0:00","10/01/2019 11:00",-29.64139722,151.822475,-29.64139722,151.822475,1051,"WSG84","T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.","NET","D.D. Andrew J.J. Bruhl, R.L. Andrew, J.T. Hunter","NE 108211",NA,NA,"Bank on roadside depression. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum layered woodland with Acacia filicifolia, Leptospermum polygalifolium, Rubus parvifolius, Carex appressa, Glyceria sp. Tree to c. 14.5m. Bifurcated at 0.3m. DBH 0.44m, 0.51m. Grey brown rough ribbony bark at base to c. 7.0m. White grey smooth bark above.",203,29.9371566,955,13.32916641,18.86666679,7.116666794,900,125,41,38.08977509,349,137,349,137,11.375,47.39583206,475.8459167,25,1,24,18.86666679,7.116666794,"rubida","rubida_DUN","rubida_NT","hybrid","barbigerorum X dalrympleana","barbig_x_DUN","barbig_x_DUN","rubida_DUN","rubida_NT","rubida_NT_185","rub_DUN_185","rubida_DUN"
"158","Eucalyptus rubida_21","DDA142b","Eucalyptus rubida","","Maidenaria","Maidenaria","","novaseq_","DDA142b","novaseq_DDA142b","4/11/2019 0:00","4/11/2019 11:00",-33.20727778,149.1305278,-35.4567779,149.0111407,NA,"","97 Cullya road, Summer hill creek.","CT","D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew","NE 109690",NA,NA,"",21,1.047143719,1099,12.69583321,19.16666603,6.116666794,866,87,58,15.0605011,253,187,207,208,13.875,49.02826691,526.8278198,27.5,-0.800000012,28.29999924,12.16666698,9.716667175,"rubida","rubida_OPH3","rubida_ORA","rubida","rubida","rubida_OPH3","rubida_OPH3","rubida_OPH3","rubida_ORA","rubida_ORA_136","rub_OPH3_136","rubida_OPH3"
